,names,dates,latitude,longitude,categorical,quant1,quant2,quant3
1042,b'Danald',1465177482.33,-15.938975442,-82.0151696137,Category06,0.7182476173289999,-22.4340898033,3255.89595304
9754,b'Marcel',1472614753.63,43.87694496,-103.66747852700001,Category05,2.55542000864,-22.257457995,5079.94656594
8755,b'Ordell',1461271632.6,-23.773404632600002,-5.29041751627,Category02,0.193206399271,-0.643360581417,260.354624022
7502,b'Ruby',1455740412.48,-74.002468585,143.04847652200002,Category05,0.8435992442620001,-8.119977858,5907.82728521
456,b'Marlette',1468174823.15,-47.62885401770001,81.0690124516,Category01,0.0031647809281,-15.631806983699999,79.3613955241
1884,b'Brandeis',1468759154.56,-59.438672129,-134.15161999,Category04,0.7640093514190001,6.56603915997,3135.89661136
7069,b'Sallye',1465618782.28,-23.191360370599998,93.1937003856,Category05,1.20234240724,-9.53215137682,3573.3247401
5508,b'Lekeitha',1470707317.51,80.396292249,109.287708781,Category03,0.9133567873459999,16.9354889644,6527.09448127
402,b'Arielys',1474615466.97,-49.228929405200006,80.3012771139,Category04,2.58086879627,-16.786589298699997,5706.79974526
9351,b'Zeyda',1462631056.24,25.840647369099997,123.51891740100001,Category05,3.45121735953,-22.8560580331,960.4645592630001
9737,b'Blaydin',1454767814.15,-37.8481277243,53.13589360180001,Category07,3.17308613384,-18.1868110846,9507.79399167
1917,b'Avahlyn',1451725572.87,13.215722746500001,53.989712838500004,Category04,1.12597530058,-3.63502554263,2781.76603871
5905,b'Rihannah',1459846288.34,44.1019395095,7.142049204460001,Category04,2.03977345874,-13.3608796593,8218.15110428
4931,b'Mynia',1474072840.48,14.0154296477,-173.611002066,Category03,0.278163939657,16.8135449171,9726.1893513
5535,b'Dixon',1469405528.16,77.6766873058,128.751609962,Category07,3.3577538539,27.354211185900002,6740.92534163
5589,b'Yarecsi',1466139171.15,64.7227091316,78.31287426189999,Category08,0.7448868993629999,-13.3479862057,8564.02001513
5630,b'Mintie',1467771034.4,-15.1128304738,42.7257395935,Category05,1.13025884671,-18.6497700801,7079.63835427
6455,b'Bonny',1476429068.07,60.876063336499996,-165.819193925,Category03,3.0533139867799997,-2.3459323363599998,9285.79995906
4717,b'Areyonna',1468004219.75,51.1907292017,164.414490224,Category06,1.0461015771100002,-5.33000274679,3051.63487573
1829,b'Gethsemane',1456916716.6,-78.8262548337,-100.92375191299999,Category06,1.87769454246,-24.482115231599998,7779.35787213
6798,b'Itohan',1454445954.26,-88.94640839610001,121.70325963399999,Category02,1.30049668359,28.3289526515,1469.37544406
1624,b'Crispin',1480133200.8,-31.405691466900002,74.0489196764,Category05,2.51626872825,-20.9422810629,5472.36995638
9014,b'Latecha',1453654277.26,31.8829602758,150.706361663,Category05,0.341283767061,1.2702898341,2697.99550188
9242,b'Yeji',1473405460.52,-56.085783952700005,-10.7321455397,Category09,2.3484332668,-9.344539725239999,7744.14421405
5702,b'Darlette',1456034770.95,4.749410644009999,5.34289076347,Category08,3.48404544208,16.7725425743,1660.5131213
6728,b'Haleena',1469502248.43,-37.1241980211,97.39492063520001,Category05,3.17114839536,6.8902415796000005,4140.99669893
4688,b'Shaleah',1465129173.15,65.9252888823,141.206899622,Category09,0.819069284956,17.4400066389,6690.64060458
2762,b'Shevi',1464885154.62,-16.7072341475,90.8345566067,Category01,0.523137627324,-28.6421964592,2979.05260536
3392,b'Absalon',1466019285.87,-85.1908570974,59.9200230028,Category09,3.4330801709099994,-22.670106663000002,4133.47159195
584,b'Eura',1459002726.81,53.3462961918,88.6977935461,Category00,0.801937858538,-20.4267553149,9570.01319382
3808,b'Rosabell',1469924578.25,59.610372928900006,-15.284863245699999,Category09,0.216859858669,28.9794632615,7593.4667683
1608,b'Jozett',1470974131.74,78.96908018970001,128.232203149,Category01,0.35622342737400003,-22.928036840700003,2822.30894415
3239,b'Antavia',1455619008.0,39.202793567600004,6.68419229788,Category09,2.53150535664,-19.997010161400002,850.93010038
4812,b'Thom',1451637709.6,13.6730203396,-45.1622095784,Category01,1.1000680274899999,-0.320460354525,1897.83299009
4736,b'Macii',1471266385.77,26.3801646223,53.8889359709,Category07,2.9923182452900003,8.72949033719,1459.89827288
2112,b'Lejend',1478242047.86,-28.1288434475,-111.02686108799999,Category08,0.9599049930210001,24.9394469231,8510.24543596
5745,b'Elijawon',1458506038.13,-57.116609136499996,-18.671527549300002,Category03,0.8204103623800001,23.913748014899998,7787.89702622
4003,b'Satanya',1452411574.78,-5.7825033360599996,-27.8918678179,Category05,3.4949206653300005,-5.36154425956,9050.67692362
2818,b'Klara',1474264408.64,-49.4905161516,-81.7774807663,Category07,2.13266157777,5.50948092919,9170.00072428
1886,b'Raemona',1480741913.19,-31.9196616175,-76.4981781146,Category02,0.7036166651469999,27.0031930537,7402.30209547
2197,b'Affaan',1456125072.58,23.1415827973,-0.500262320437,Category01,0.24129331939399998,-1.21487562132,8322.099028499999
9716,b'Arthar',1468217164.26,36.7942016869,105.58289872200001,Category03,0.8772350348639999,-13.8839931179,2470.06491856
6295,b'Mariuxi',1460848620.86,-85.3142398937,45.955813784899995,Category03,0.429455835173,-25.1302913217,3706.93675441
8678,b'Joan',1481144060.37,-63.6935039499,115.625473955,Category00,0.845805147056,-17.3246333007,6721.75492732
4530,b'Shantrice',1458513873.79,8.81543007885,-75.2142132369,Category08,3.27993274607,-24.905024963400002,4455.77658598
9726,b'Cuauhtli',1479303722.64,67.7528860967,103.100519894,Category08,2.18423364387,0.594627847635,1397.47390374
7954,b'Armina',1452811502.56,36.7675326884,127.85712501100001,Category04,2.69582982292,23.6568094576,1178.30047724
8761,b'Kejuan',1479872536.59,5.932199269650001,87.34567597540001,Category07,2.16512544729,0.6884076471089999,4238.78560928
412,b'Jaquille',1473150407.5,-41.2375033586,76.56010701699999,Category03,0.34130980863000004,8.65212842236,6413.62000736
2855,b'Mosby',1478584089.77,51.6289557404,-55.913959258599995,Category02,0.177878020592,-18.518790938800002,4361.54955075
570,b'Gurkirat',1470035708.95,18.793113711900002,101.601735777,Category05,2.63658229595,10.8709038646,9294.97919662
669,b'Sheniah',1482220464.54,46.8352540292,79.8169186088,Category02,1.42423552296,5.98421152462,9391.31981719
4137,b'Genivive',1472511758.54,-26.0133201758,85.5100241871,Category05,3.16233217545,-8.159573639069999,5115.15535016
7994,b'Alainah',1482909462.69,-86.2237659475,-168.783715614,Category06,1.72124457009,-11.022698131199999,6750.02997912
1642,b'Rachiel',1455880095.4,74.65017442850001,41.6962640276,Category09,1.2501598635200002,-4.60958869146,9879.10404499
9376,b'Uldine',1481330522.85,18.8539958693,-145.99196765,Category03,0.7550537285369999,24.3581215813,8551.06307382
6423,b'Yaritzy',1477143268.18,-23.172937681300002,-176.85841396599997,Category08,0.408803492818,1.02104896934,3182.55012505
3397,b'Jlayah',1468576453.03,82.1647198915,81.91405116359999,Category07,3.2408273009400004,29.921832207199998,5842.60442675
8882,b'Lavia',1479063092.65,39.5018443729,-28.0430640656,Category04,0.845783669006,15.3698408732,5662.32660676
5238,b'Cydnie',1473988264.35,6.7621532342699995,120.113726306,Category05,1.16045195122,24.5102737118,7116.06823666
3787,b'Modesti',1481527136.55,65.1662298027,117.064129897,Category00,0.202302861921,-29.937929744499996,7524.80536113
3450,b'Audiel',1471189460.54,-45.688876200500005,27.087618956100002,Category03,3.2891383896900006,4.62248332185,1488.4886127
9468,b'Oliviana',1477146619.91,33.5802049102,114.18545494799999,Category08,2.16320912393,27.2187824321,5864.19197572
2417,b'Amith',1455238774.78,4.038817455159999,-16.7524114277,Category06,1.69773472433,-13.855323594100001,5992.54054063
5543,b'Nasheema',1460876955.11,41.4288642283,-111.30558612600001,Category05,2.7079198687700003,-20.3604993193,6633.66540022
3814,b'Catriana',1464531364.82,-71.894645219,-51.9623807675,Category04,3.42720750457,18.4883961351,6047.29763319
9833,b'Khurram',1451701985.99,-26.7110245829,137.893689373,Category04,1.8960796488299998,18.382061813299998,9161.91710529
1255,b'Corbit',1464445893.03,67.482085372,10.4378753165,Category09,1.13466025405,-27.5020415028,1815.53517569
4359,b'Dade',1473181886.56,41.2172942422,-56.5092843476,Category06,0.858635947031,17.4216166307,6166.52913897
1775,b'Jallen',1454474433.56,73.3728285165,175.58075501,Category04,1.5196568896200002,-29.973996328200002,3975.88420548
9744,b'Aariah',1455128297.54,78.7396413053,-19.288706282,Category03,1.1880424753899999,-25.4231242142,5648.186782
3296,b'Lallie',1472279685.06,-60.548492531499996,-2.24747568159,Category03,3.2797620000300003,-26.267892947300002,6352.24515834
509,b'Karys',1479025965.93,29.993731807,43.2083743934,Category06,2.1544401836500002,6.593771619809999,422.898075045
6309,b'Wicahpi',1476730317.68,52.869911063100005,-36.098047626399996,Category02,1.243662828,-0.956913841276,4843.24888587
2764,b'Swendy',1477549255.07,-10.291792774400001,-132.150061535,Category04,2.07256279393,25.805927761,3184.60870941
4366,b'Ranbir',1465445234.48,30.9527006852,-81.4021212703,Category09,2.6182268149400003,-5.09773215018,370.135848179
5106,b'Jaydrien',1476873451.18,12.9367954127,-125.083771066,Category00,3.24023161459,-17.9155955396,2867.93128615
6877,b'Jenelle',1451924191.71,46.32087450229999,-174.99765191900002,Category01,2.52840461553,3.7902740858899997,773.0015119330001
8938,b'Tamieko',1465546474.21,56.342937596400006,-3.40084767695,Category01,0.822822369816,7.49394679697,3802.63862761
1686,b'Adria',1479997478.01,-1.82358162184,155.128815054,Category03,2.17721573148,28.7409953065,9330.21104887
7596,b'Abraar',1453873505.73,64.9819184544,121.631349785,Category07,2.89166738056,-23.400524457399996,1703.75133623
3471,b'Taki',1474642277.56,-47.224072918199994,-16.275198466400003,Category03,3.01065247814,12.5549135046,6821.17300862
4747,b'Daxel',1463680923.04,-28.672146336999997,-36.3642877096,Category06,3.43486502903,8.27441220339,8061.42229786
6652,b'Oluwatoniloba',1474658592.1,44.1680830229,47.7695233379,Category06,1.52301362363,-10.9243451111,7883.52647895
8014,b'Tracy',1480707768.48,-17.574369845499998,139.792816956,Category00,0.10092661162799998,6.37644695796,5656.69177722
5583,b'Monda',1460671885.58,-51.6566555467,113.268648105,Category01,1.5999258606,5.0158269861800004,4879.80973644
8484,b'Allen',1481550539.88,-64.87308262100001,-102.297282244,Category09,0.548409219168,-22.683166669899997,7392.43231919
4254,b'Sabastion',1459092023.2,-35.80572713,-137.89335469999997,Category04,1.11804130433,-24.631359195799998,6988.95768507
2747,b'Latrail',1467345931.38,62.1290023063,59.8687887069,Category05,1.8916563501499999,2.4617608098400003,845.122249846
7190,b'Elainy',1478368931.89,-63.6348823811,-52.9283365792,Category08,0.274896513286,-10.597386205,7799.42355705
4509,b'Almudena',1475877587.46,-17.0076888648,-51.1866016208,Category02,1.70499538458,-8.971295684,5971.84839708
7963,b'Rakiyah',1460216530.26,1.6847723944100002,21.0925591149,Category01,1.55423951924,-11.5233005751,7217.57573164
928,b'Duvall',1481281167.62,-75.32108033680001,67.58408883979999,Category03,2.18208237217,-0.6194293658250001,5822.94377979
5993,b'Yakita',1479688997.01,-17.5932780686,-147.979156583,Category02,1.83046106493,12.9533664654,6531.86379527
7279,b'Jahmali',1482309263.33,-2.7304650858099997,137.62819624899998,Category08,2.8191289895700002,-26.647985621999997,4788.07089955
8159,b'Geof',1478007138.25,-74.745348981,128.651532938,Category02,1.09713362227,25.0416442382,6443.30306913
2409,b'Terez',1456080608.96,-67.9592338611,4.70428420962,Category01,0.926463377369,4.07213679134,5804.06494603
3752,b'Trier',1457231656.12,50.7662019569,-49.7090056696,Category00,3.1115369228900005,9.9715163996,1769.52918611
9336,b'Salimatou',1454652528.86,76.2749074969,150.437107073,Category03,3.1380759171599997,1.74231307557,6010.61736627
6048,b'Arianda',1483073411.29,-80.1794262389,-57.0272457213,Category01,2.09868590179,5.486310209249999,2580.17844916
6058,b'Truley',1466903601.3,72.0864901634,80.22826580659999,Category09,3.23106819666,-10.7458268152,2424.06943672
5099,b'Leyna',1475417120.0,56.4154432802,-141.584491395,Category06,1.3629262431,6.31352776346,6590.56087006
3140,b'Nayshaun',1483138417.23,61.34412659310001,25.7654192896,Category09,0.990402786908,-9.2826213905,8124.62386314
9976,b'Netanel',1456564868.87,45.558935311599996,31.544487642100002,Category05,0.31665508381900004,27.44666005,3859.37729596
6238,b'Tavianna',1456257938.43,46.4482677659,-17.1135011325,Category05,1.3425725874599999,-28.1753362985,1720.71090411
8276,b'Sabriah',1453065063.88,20.0473473651,179.263892053,Category04,3.04901267626,9.31982895829,4864.76586854
3220,b'Allyshia',1471189146.82,89.0349735708,-155.18592756200002,Category05,1.53298699343,2.55086495211,2805.09086489
1062,b'Merrikay',1468457589.17,-57.4229548834,-45.435546648599995,Category07,2.6744526703,-5.331159155380001,934.075324325
4157,b'Dorrian',1463822163.32,-3.2190339146799998,-116.27877965299999,Category08,0.284679528321,26.9594347635,8573.40007715
9064,b'Severio',1479974734.64,21.864899658600002,109.232426856,Category09,3.07542538838,-9.06560085572,1691.37959763
951,b'Anae',1466028851.19,72.5981776223,-58.398718798100006,Category06,3.3344070393700003,-20.144672783599997,675.603539243
6569,b'Nahdia',1461844846.16,-62.64904408020001,50.82715605520001,Category08,2.76045627537,-3.9340550072400005,9275.37359623
6021,b'Eduard',1455680623.57,-85.0752912951,-67.3237972198,Category02,0.114835616001,-1.8050362126800001,9058.75727772
5848,b'Carollou',1471543232.67,-87.7451252689,23.7182644592,Category09,0.212349617453,-19.4308892383,505.163235691
737,b'Myeka',1455413920.64,-72.3364740019,142.96703010299998,Category06,1.8296696139900002,29.626430070799998,7333.14534832
4028,b'Liller',1477469300.69,-41.873341322600005,136.230989804,Category08,1.4750390131600002,14.319647751199998,5390.73747588
5515,b'Elayjah',1472360107.96,-0.682001503689,-154.001985845,Category02,1.43515563887,-1.02033377106,7529.83639731
7031,b'Yehya',1471934285.87,-50.8954931321,153.713507251,Category01,0.532309854369,10.5375724672,4550.06575772
6596,b'Bethany',1472365785.06,-5.48762800095,112.61913608799999,Category07,1.11295455279,-23.3918957757,7938.42797992
8854,b'Broderick',1465559236.82,50.7487223762,143.56639634799998,Category08,3.11978986399,-12.909103867799999,675.573218541
4490,b'Nikeita',1482203949.74,-39.3628468467,-147.71800025,Category00,2.4866470836900003,-16.9957223165,5998.38490568
5843,b'Miyesha',1461273052.17,60.1043588975,-88.2541378793,Category09,2.03071239191,-18.3629665513,3280.23849792
1544,b'Kalden',1477287439.34,-28.9211522117,-65.2765225043,Category09,0.162961054192,-12.395003141300002,5611.37059735
2320,b'Jazmina',1466731977.58,71.7645180894,-47.0588809671,Category07,0.220979969346,27.1640740184,2469.83586667
1795,b'Manmeet',1457660010.91,60.203055830100006,114.016224525,Category05,1.87291662971,-1.90698777085,187.50713686
433,b'Kimbley',1458764071.74,55.9296893303,-81.8182173483,Category06,1.68787881257,18.2486505698,9225.68324778
6050,b'Yain',1458510033.67,25.8255010419,-131.680104845,Category09,3.2484771422400005,20.4885149661,6434.34171892
1219,b'Marriam',1465811592.53,-46.7016557617,13.065071441099999,Category05,0.624167110027,-2.79636401256,9909.59049455
8837,b'Jabre',1475577015.41,-62.1146280912,135.475068051,Category04,1.9643195183700002,-9.09108132791,6509.25095275
4032,b'Nathasia',1455702016.7,55.2353030619,71.68161810710001,Category09,3.37668003814,-24.436844901799997,8775.8233785
3982,b'Kendan',1468687402.68,-19.5803470353,-123.827972593,Category03,3.0420277128900004,27.9758671642,2613.21882726
9852,b'Se',1452851840.22,59.6958368433,-109.031396941,Category06,0.697385473143,25.1396766924,4217.03784981
5348,b'Quillen',1467308282.79,-30.983267818,169.733679798,Category05,1.9511775211900002,4.26882658902,4642.96874596
4272,b'Franshesca',1459925381.84,11.586459270399999,76.6101700839,Category00,2.61778066088,-22.196694067600003,9094.40538027
2302,b'Gwynevere',1483024595.68,-18.722284428,134.072887235,Category06,1.7563159004700002,5.58949865773,4807.32268779
1994,b'Jaxxyn',1479844845.42,-45.8183244033,-31.5995418332,Category08,3.0537015995,29.841535271399998,8652.87833516
6511,b'Guenther',1479599925.93,-59.2954942445,8.4483574665,Category07,0.177244943056,-1.0899678233399999,9381.69455094
901,b'Issabelle',1479483456.35,-77.5037754543,41.2804026887,Category06,1.1620092114899998,-11.0739340409,5099.96168791
6292,b'Shondel',1463592515.36,3.9428029233699995,163.09499399700002,Category00,0.728302342162,-9.50647140811,1118.84820424
5125,b'Avayiah',1476332935.23,-2.64377954156,48.797132972600004,Category03,1.11881475698,-21.2173900288,8699.22674777
8224,b'Kamirra',1455642146.75,-16.3857201105,-48.0210018545,Category01,1.2966177437000002,17.3901053128,3224.61127427
9953,b'Anjrue',1476249874.06,-23.8675841556,-109.004713307,Category02,0.908453158162,-24.550440693800002,9426.94636257
5986,b'Jevan',1462848101.18,18.7824720436,-156.670005495,Category08,1.87294429531,-10.5617944762,1870.18946225
3914,b'Telaya',1455413332.74,-76.6582637768,86.1453705841,Category03,3.2638501692000004,29.9940349627,8265.24311
8628,b'Fidel',1470311431.79,-81.1843727795,-173.96210669099997,Category01,1.54405488757,-2.9570645717699997,7035.30603841
7114,b'Damyia',1477079029.54,13.245358596099999,-5.74983992755,Category02,1.4548909650200001,28.857038876999997,7804.99864535
4190,b'Chisom',1470130161.67,-54.223794251899996,-154.335435304,Category04,1.7908015911200001,15.4439034355,4418.86736231
5377,b'Lovonia',1472008533.32,14.3947834024,-32.2563297062,Category03,2.42188757506,10.0350953361,1433.90498999
3067,b'Peyten',1457917576.17,22.4204518747,175.97897950900003,Category05,2.04261895724,6.84690334072,3627.44305899
4382,b'Maclane',1463372135.09,-50.6797055662,-18.9404338064,Category03,0.6318236878360001,-22.9626384227,4775.72990959
1492,b'Khalisa',1480108140.55,66.8854691913,178.111984235,Category06,1.18412209998,28.7520180994,64.99683519220001
6457,b'Roshini',1471951173.56,30.3490588917,174.70682837,Category06,0.7804730273170001,15.502128685799999,9329.51680104
8306,b'Meldin',1467384238.8,41.6699303104,0.34799099200000005,Category01,0.138333014925,-2.78722306128,9870.19295724
8640,b'Darrelyn',1462180994.11,49.633163429700005,-127.62489898700001,Category08,0.974128483407,22.742549996199998,5834.47816932
2821,b'Kadiatou',1482395733.16,76.9062393038,-134.54515101299998,Category02,1.33536939449,24.7554946688,819.198680016
4106,b'Bascum',1470085608.83,-39.654604639,-52.6771925197,Category00,1.83948116248,-13.859401153599999,6813.67994321
3943,b'Nekki',1462847099.31,26.3425964743,163.576943511,Category05,1.9287309513,13.1074534753,1282.20970502
3844,b'Gerzon',1483007872.02,86.6200135964,63.501037877600005,Category08,0.503435368603,-19.0113752508,8326.12046369
480,b'Sheccid',1471696922.55,54.260419581899995,-26.253492087199998,Category07,1.81340191718,-28.2955424156,8588.15482858
4047,b'Allanie',1463127537.22,-88.1761274531,161.20452392,Category06,3.06510065586,7.263662226239999,2659.71712105
4701,b'Latissia',1469054881.87,-47.1165142385,140.223931947,Category00,1.30062654568,20.701328505699998,5798.06951706
1767,b'Mayrin',1468093420.29,0.7768648766830001,172.090965483,Category03,2.61620266232,-6.8738806326,6215.8703805
1483,b'Annalynn',1451787101.7,2.95923826208,-101.523164509,Category00,1.17423961202,27.4029587912,3721.30678917
8850,b'Vaidehi',1463422539.3,-63.669829246499994,10.665924434299999,Category06,3.12995216575,16.2840902186,8284.903923
8204,b'Marking',1478973231.1,62.6657787033,125.001070275,Category01,1.9474160495800001,7.880300610369999,8697.65727904
5751,b'Mareo',1460137465.89,7.82354477758,-1.6926029489899999,Category08,1.1360686124600001,-6.249435506209999,8866.14082985
681,b'Temprince',1467440648.27,-54.177987655,-3.00349158812,Category07,3.4224963549400003,25.278236135,4372.16331515
7978,b'Aiyonna',1451935421.05,70.6368954617,95.65542444260001,Category09,1.41998389992,18.3083902485,4941.20625206
3429,b'Arliana',1475833602.39,-26.650664716799998,168.183249709,Category08,1.9017942349799999,-12.622795921500002,5991.82799713
385,b'Orlondo',1471331392.15,47.707776611499995,97.9382656737,Category04,0.904825149225,2.37406418243,8283.01713324
2595,b'Meigan',1461261534.9,6.71983807238,59.6141978478,Category08,1.72891615882,-6.755454133990001,3620.78380907
3255,b'Ashneel',1482528161.03,-26.0319224952,148.98361377700002,Category06,2.81406531089,-12.372620362300001,5801.27098634
3254,b'Thara',1477609658.17,74.6477996082,98.0705210833,Category06,0.826643314678,8.264338165549999,8912.92761549
3939,b'Nkem',1452182221.08,-67.667504197,-73.18593383390001,Category09,2.97906844038,-14.905381838399999,6679.71610037
6079,b'Tomeshia',1473260494.89,-18.992883043699997,-109.069163831,Category07,1.5963777989399999,-15.2302970107,2933.57924262
6825,b'Marlayne',1469039594.04,26.135632566399998,7.692200681789999,Category00,1.69308163317,13.787612683099999,4796.3795643
5785,b'Tylen',1477284663.56,-57.490440995200004,90.5276474273,Category04,1.20521822286,24.2856352369,1300.6292065
261,b'Teion',1466406250.58,-8.52346801635,-114.135503946,Category01,0.882338372982,6.32797344409,3698.43655045
4563,b'Alleya',1480889762.48,87.2395158645,-134.393367246,Category08,3.0635645787,9.95816722082,3622.20996906
4258,b'Avacyn',1467780194.94,-30.2534269781,-142.35274822,Category06,2.78100538322,-24.7768810267,6563.66158205
5022,b'Bun',1452490243.41,-2.1714563902,59.9467042697,Category07,3.26632834758,-22.834120174200002,3173.10810783
8623,b'Jahziyah',1473960446.78,86.5727616088,164.68739098700001,Category03,0.83321674313,-8.40853030824,97.12477732040001
9366,b'Charnell',1483076412.02,-30.480428277399998,125.33759117,Category02,1.45824450636,18.7889361422,4820.43695819
1782,b'Shery',1454227775.25,-67.8230462458,-15.420628903199999,Category06,0.343331909494,-15.092889098399999,8147.80815706
7029,b'Cymantha',1478490127.57,80.7256746912,-166.59987543,Category04,1.56690015872,-26.998569690100002,1714.6182252
3099,b'Syreniti',1481312083.15,72.25361326689999,12.3678367658,Category08,2.52747489741,29.7706158644,9065.71262113
2541,b'Geraldyne',1473504168.96,-19.0580058437,131.285989327,Category05,0.37390845000699996,-24.213754251399997,8649.84852518
8864,b'Deionna',1468570470.36,52.965890333999994,95.6715970486,Category06,0.87782303294,-29.6224784485,957.67779012
5455,b'Kaimen',1474082143.76,-43.855631169,-85.1975016163,Category04,0.44412107509599996,-24.433301316799998,9952.71170763
3830,b'Maite',1468892573.54,32.9306417553,-132.31556388799999,Category00,3.3141058122900002,-9.991857209199999,4919.04094922
5624,b'Boyce',1457173498.11,41.7057723823,-108.76263975,Category00,2.48914647311,-6.669510258890001,3369.16335468
1627,b'Diontay',1473327355.07,76.4477537208,-79.4996032175,Category09,0.72021875823,-2.3558157033500002,8116.62324211
9145,b'Kyndyl',1476063189.58,-85.12825571,-95.8405480344,Category07,3.3998275965099998,4.59496399214,7133.66455137
7800,b'Lilijana',1473271105.51,-60.1065625419,42.0181601978,Category02,0.063699813046,-1.0656416628899998,1012.21361006
929,b'Arena',1470153447.35,-10.1624777032,-133.186302831,Category06,2.8991837017699997,-1.10822684165,272.723858209
4715,b'Cordy',1462890867.84,-55.7128245144,-167.672874474,Category08,2.0474361118799997,-5.87313255341,481.53644266
408,b'Shadee',1468930910.94,-0.109153825059,-120.70207055899999,Category03,2.9012491884099996,18.0025871526,8209.27786233
9830,b'Tesneem',1458308022.63,67.47059520970001,-125.165340697,Category02,0.886703709749,26.512714786,5564.57815217
3281,b'Taylan',1469097924.89,32.433005938,60.082044341499994,Category06,0.09769812179880001,-13.6953296152,8741.61344921
8910,b'Contrella',1468457558.02,-57.0890932254,102.04943758600001,Category09,1.746996112,-15.5480815079,5870.92550293
5990,b'Larra',1472875766.21,-43.7388234762,-7.99555636477,Category08,1.4992692587099998,18.3745727868,3719.11535943
389,b'Delphine',1475089360.71,85.9608767525,117.273258293,Category06,1.24977191489,21.618158550700002,4001.07100842
3059,b'Rahsaan',1471051481.85,-60.7967748946,128.740044791,Category00,0.919958461088,18.812788271400002,9314.580002600002
8041,b'Jimmie',1479535103.88,72.90761758720001,-127.80385497700001,Category08,0.495063954626,27.288264716100002,5378.16853207
4152,b'Sanniyah',1462707370.53,50.133015146800005,176.785406403,Category08,3.0263852136400002,18.911598148,8109.03023079
5275,b'Odena',1476248967.4,-53.220663565200006,-75.2867163015,Category05,3.12159297692,-16.9525330536,567.09290357
564,b'Yanitza',1479749397.72,88.79051582,98.3944979305,Category02,1.61865139208,11.6029379888,5673.14119859
8382,b'Ita',1454095755.96,22.5190127229,-138.346010664,Category05,1.4924153321200002,6.82116582768,6989.51044236
4666,b'Keylea',1480716499.94,29.881261053299998,-37.0986620911,Category04,0.625076874723,-14.817849134600001,609.374642988
2717,b'Fernado',1482558677.48,-68.255468115,-81.8253987337,Category02,1.64423432488,-25.2101392531,7283.08066758
1834,b'Alenda',1462029526.26,52.0898942951,-9.999636273730001,Category05,1.6203505900400001,27.2683321777,687.832700691
4379,b'Cobina',1470799924.27,-66.2952849797,-152.693245859,Category01,3.08796004945,-22.6792622188,2055.96849044
4042,b'Makynli',1482086764.37,-86.2216565858,155.75629407,Category07,0.228877894069,24.4187802525,7416.92190589
943,b'Kaytlyn',1460155919.73,66.4819223049,11.538334148499999,Category00,1.33116574934,29.643128099400002,9087.83102781
2151,b'Makenize',1475735022.64,-78.2469854637,-0.966775621529,Category09,2.8654867716,5.12830320319,215.122049281
3639,b'Mikynlee',1472705698.62,-6.27021586387,-142.092004776,Category01,2.22870179715,8.176321973839999,4434.92099335
3536,b'Gillian',1457062424.4,-23.6072848725,79.9672920944,Category02,0.32045658200599997,10.3799455143,5545.218800899999
4087,b'Dow',1482107572.78,62.0737752818,104.38343876,Category00,0.220207551992,-25.8552779069,250.20777762400002
3801,b'Adalayde',1458221264.92,-30.680604168800002,-49.7196601666,Category03,1.11296286267,28.076820344699996,4159.68862733
2089,b'Loganne',1480777824.88,83.907204373,-122.58334564200001,Category01,3.406198691,-10.928700857699999,8467.315803200001
3868,b'Lanazia',1470803408.26,-55.310907112200006,160.860122174,Category07,0.149057585941,-5.99058906709,7795.43757978
5475,b'Ryliegh',1469591748.61,-8.66883081658,64.4701171638,Category02,2.9156522452900004,-29.299098459,9925.68393848
9076,b'Javius',1456135652.39,-65.0763139313,-143.04998997799999,Category04,0.68882231377,17.2922183551,1107.94824818
9428,b'Deloise',1475332550.79,29.783502643000002,3.1755195875599997,Category02,1.62546430253,-16.1222189715,1642.6165949
8421,b'Sianah',1480130088.21,-41.0643469796,97.9660747849,Category01,2.68089378164,-20.7611051562,1040.5205541
8953,b'Ariea',1469963591.24,-0.27264095438,-50.2581544418,Category02,2.29538720748,0.688303920537,145.57906161399998
7904,b'Alegria',1466937478.41,-64.1905202741,-118.66339419299999,Category06,2.09912714875,-15.2831956282,1216.70843513
8380,b'Alixis',1470043581.64,42.139863056100005,-160.686580522,Category07,2.49612764903,23.670164090500002,334.840581676
5881,b'Ricka',1456112942.08,-4.3987839831599995,37.744803887399996,Category05,2.97115208727,-19.0761835787,6246.78103832
1636,b'Kealani',1471743677.43,-75.2545820492,138.292381828,Category02,2.4717148507499997,-28.467819229,3304.64903182
5729,b'Kemyiah',1454616360.6,-32.1721483845,110.66468243,Category01,1.31446866665,23.0618280642,3690.52227229
8128,b'Marichelle',1466372202.26,-68.0281847713,-77.623583625,Category07,2.9524708633700003,-9.65930649359,3231.42676067
981,b'Rodger',1467618162.46,41.3031024721,165.483453723,Category00,2.41199118751,-11.477406262799999,4559.75845503
8594,b'Vivyan',1476783670.01,-15.9988229217,79.8201664904,Category07,0.559854529265,21.932648584200003,4550.22128577
5864,b'Dailynn',1474869957.14,63.3779009733,-156.185783232,Category02,3.47153171361,17.428678801300002,3201.46284339
9540,b'Canin',1481526997.7,9.76272735288,114.314740936,Category08,3.11645763824,-15.2495614659,4557.63848193
1975,b'Virtus',1460801865.77,-3.0356635815599997,-38.7510624202,Category05,1.45290219286,-3.1387485400800004,1041.29025515
